user	hotel
2998	56
2999	56
3000	56
3001	56
3002	56
3003	56
3004	56
3005	60
3006	56
3007	39
3008	56
3009	56
3010	56
3011	56
3012	56
3013	56
3014	56
3015	56
3016	56
3017	56
3018	56
3019	39
3020	39
3021	56
3022	56
3023	56
3024	56
3025	56
3026	39
3027	56
3028	56
3029	56
3030	39
3031	56
3032	56
3033	39
3034	56
3035	60
3036	39
3037	56
3038	56
3039	56
3040	39
3041	56
3042	39
3043	17
3044	39
3045	56
3046	56
3047	39
3048	39
3049	56
3050	39
3051	56
3052	56
3053	39
3054	56
3055	56
3056	56
3057	56
3058	56
3059	56
3060	39
3061	56
3062	56
3063	56
3064	39
3065	56
3066	39
3067	56
3068	56
3069	56
3070	39
3071	56
3072	56
3073	56
3074	56
3075	56
3076	56
3077	56
3078	56
3079	56
3080	56
3081	56
3082	56
3083	56
3084	56
3085	56
3086	56
3087	56
3088	56
3089	39
3090	56
3091	56
3092	56
3093	56
3094	56
3095	56
3096	56
3097	39
3098	56
3099	56
3100	56
3101	56
3102	56
3103	56
3104	56
3105	56
3106	56
3107	39
3108	56
3109	39
3110	39
3111	60
3112	56
3113	56
3114	56
3115	56
3116	39
3117	56
3118	56
3119	39
3120	56
3121	56
3122	56
3123	39
3124	56
3125	56
3126	39
3127	39
3128	56
3129	56
3130	56
3131	56
3132	56
3133	56
3134	56
3135	56
3136	56
3137	56
3138	56
3139	56
3140	60
3141	56
3142	60
3143	56
3144	39
3145	56
3146	56
3147	39
3148	6
3149	56
3150	56
3151	60
3152	56
3153	56
3154	39
3155	60
3156	56
3157	39
3158	56
3159	56
3160	39
3161	56
3162	39
3163	56
3164	56
3165	56
3166	56
3167	60
3168	56
3169	60
3170	56
3171	56
3172	56
3173	56
3174	56
3175	56
3176	39
3177	56
3178	56
3179	56
3180	56
3181	39
3182	56
3183	56
3184	56
3185	56
3186	39
3187	56
3188	60
3189	56
3190	56
3191	56
3192	56
3193	56
3194	56
3195	39
3196	56
3197	56
3198	39
3199	56
3200	56
3201	56
3202	39
3203	56
3204	56
3205	56
3206	39
3207	56
3208	56
3209	56
3210	56
3211	56
3212	56
3213	56
3214	56
3215	56
3216	56
3217	56
3218	56
3219	56
3220	56
3221	56
3222	56
3223	56
3224	56
3225	56
3226	56
3227	56
3228	56
3229	39
3230	56
3231	60
3232	39
3233	56
3234	56
3235	56
3236	56
3237	56
3238	56
3239	39
3240	56
3241	39
3242	56
3243	56
3244	56
3245	56
3246	56
3247	56
3248	39
3249	56
3250	56
3251	56
3252	39
3253	56
3254	56
3255	39
3256	60
3257	56
3258	56
3259	56
3260	56
3261	56
3262	56
3263	56
3264	56
3265	39
3266	56
3267	56
3268	56
3269	56
3270	56
3271	56
3272	56
3273	56
3274	56
3275	56
3276	56
3277	56
3278	56
3279	56
3280	39
3281	56
3282	37
3283	56
3284	56
3285	56
3286	56
3287	39
3288	56
3289	56
3290	56
3291	39
3292	56
3293	39
3294	56
3295	56
3296	39
3297	56
3298	56
3299	56
3300	37
3301	39
3302	56
3303	56
3304	39
3305	56
3306	60
3307	56
3308	56
3309	56
3310	56
3311	39
3312	39
3313	56
3314	56
3315	56
3316	39
3317	56
3318	56
3319	39
3320	56
3321	56
3322	56
3323	39
3324	56
3325	56
3326	56
3327	39
3328	56
3329	56
3330	60
3331	56
3332	56
3333	56
3334	39
3335	56
3336	56
3337	56
3338	56
3339	56
3340	39
3341	39
3342	56
3343	39
3344	39
3345	56
3346	56
3347	56
3348	56
3349	39
3350	56
3351	56
3352	56
3353	39
3354	56
3355	39
3356	56
3357	39
3358	56
3359	39
3360	56
3361	56
3362	56
3363	39
3364	56
3365	56
3366	56
3367	56
3368	39
3369	56
3370	56
3371	56
3372	56
3373	56
3374	39
3375	56
3376	39
3377	56
3378	37
3379	56
3380	39
3381	39
3382	39
3383	56
3384	56
3385	56
3386	56
3387	56
3388	39
3389	56
3390	39
3391	56
3392	56
3393	39
3394	56
3395	56
3396	56
3397	39
3398	56
3399	56
3400	56
3401	56
3402	56
3403	60
3404	56
3405	39
3406	56
3407	56
3408	56
3409	56
3410	17
3411	56
3412	56
3413	56
3414	56
3415	56
3416	56
3417	39
3418	56
3419	56
3420	39
3421	39
3422	56
3423	56
3424	56
3425	56
3426	39
3427	56
3428	56
3429	56
3430	39
3431	39
3432	60
3433	39
3434	56
3435	56
3436	39
3437	56
3438	56
3439	56
3440	39
3441	56
3442	56
3443	56
3444	60
3445	56
3446	56
3447	56
3448	56
3449	39
3450	56
3451	39
3452	56
3453	56
3454	56
3455	56
3456	56
3457	56
3458	56
3459	56
3460	56
3461	56
3462	56
3463	56
3464	56
3465	56
3466	56
3467	56
3468	39
3469	56
3470	56
3471	56
3472	39
3473	56
3474	56
3475	56
3476	39
3477	56
3478	39
3479	56
3480	56
3481	56
3482	56
3483	56
3484	56
3485	56
3486	39
3487	56
3488	60
3489	56
3490	56
3491	56
3492	39
3493	56
3494	39
3495	56
3496	56
3497	56
3498	56
3499	56
3500	39
3501	39
3502	56
3503	56
3504	56
3505	56
3506	56
3507	60
3508	39
3509	56
3510	60
3511	39
3512	56
3513	56
3514	56
3515	56
3516	56
3517	56
3518	56
3519	39
3520	56
3521	56
3522	56
3523	56
3524	56
3525	56
3526	60
3527	56
3528	56
3529	39
3530	56
3531	56
3532	39
3533	56
3534	56
3535	56
3536	39
3537	39
3538	39
3539	56
3540	60
3541	56
3542	37
3543	56
3544	39
3545	56
3546	39
3547	56
3548	56
3549	56
3550	56
3551	39
3552	39
3553	39
3554	56
3555	60
3556	56
3557	56
3558	56
3559	56
3560	56
3561	56
3562	56
3563	56
3564	56
3565	60
3566	39
3567	56
3568	56
3569	56
3570	56
3571	56
3572	56
3573	56
3574	56
3575	56
3576	56
3577	56
3578	39
3579	56
3580	56
3581	56
3582	56
3583	56
3584	56
3585	56
3586	56
3587	56
3588	56
3589	56
3590	56
3591	56
3592	39
3593	39
3594	56
3595	39
3596	39
3597	39
3598	56
3599	56
3600	56
3601	56
3602	56
3603	39
3604	39
3605	56
3606	56
3607	56
3608	60
3609	56
3610	56
3611	56
3612	56
3613	56
3614	56
3615	56
3616	56
3617	56
3618	56
3619	56
3620	60
3621	39
3622	56
3623	56
3624	56
3625	39
3626	56
3627	39
3628	56
3629	56
3630	39
3631	56
3632	56
3633	56
3634	39
3635	39
3636	56
3637	56
3638	60
3639	60
3640	56
3641	56
3642	56
3643	39
3644	39
3645	56
3646	56
3647	56
3648	56
3649	56
3650	56
3651	56
3652	39
3653	56
3654	56
3655	56
3656	56
3657	56
3658	39
3659	56
3660	39
3661	60
3662	56
3663	56
3664	56
3665	56
3666	60
3667	56
3668	56
3669	56
3670	56
3671	56
3672	56
3673	39
3674	56
3675	56
3676	56
3677	56
3678	20
3679	56
3680	56
3681	56
3682	60
3683	56
3684	56
3685	56
3686	56
3687	56
3688	56
3689	56
3690	56
3691	56
3692	60
3693	56
3694	56
3695	56
3696	56
3697	56
3698	56
3699	39
3700	56
3701	56
3702	56
3703	56
3704	56
3705	56
3706	56
3707	56
3708	56
3709	56
3710	56
3711	56
3712	56
3713	56
3714	56
3715	39
3716	39
3717	56
3718	56
3719	56
3720	56
3721	56
3722	56
3723	56
3724	56
3725	56
3726	56
3727	39
3728	56
3729	56
3730	39
3731	56
3732	56
3733	37
3734	56
3735	56
3736	56
3737	56
3738	56
3739	56
3740	56
3741	60
3742	39
3743	56
3744	56
3745	56
3746	39
3747	56
3748	39
3749	56
3750	56
3751	56
3752	39
3753	56
3754	60
3755	56
3756	56
3757	56
3758	39
3759	56
3760	56
3761	56
3762	56
3763	56
3764	56
3765	56
3766	56
3767	56
3768	56
3769	56
3770	56
3771	56
3772	39
3773	56
3774	39
3775	56
3776	37
3777	56
3778	56
3779	56
3780	56
3781	56
3782	56
3783	56
3784	56
3785	39
3786	56
3787	56
3788	56
3789	56
3790	56
3791	39
3792	56
3793	56
3794	56
3795	56
3796	56
3797	56
3798	39
3799	56
3800	56
3801	56
3802	39
3803	56
3804	56
3805	56
3806	39
3807	56
3808	60
3809	56
3810	56
3811	6
3812	56
3813	56
3814	56
3815	56
3816	56
3817	56
3818	56
3819	56
3820	60
3821	56
3822	56
3823	56
3824	56
3825	56
3826	56
3827	56
3828	56
3829	56
3830	56
3831	56
3832	56
3833	56
3834	56
3835	56
3836	56
3837	56
3838	56
3839	56
3840	56
3841	56
3842	56
3843	56
3844	56
3845	56
3846	56
3847	39
3848	56
3849	56
3850	56
3851	56
3852	56
3853	56
3854	56
3855	56
3856	56
3857	56
3858	56
3859	56
3860	56
3861	39
3862	56
3863	39
3864	56
3865	56
3866	56
3867	56
3868	60
3869	56
3870	56
3871	56
3872	39
3873	39
3874	56
3875	56
3876	56
3877	56
3878	56
3879	39
3880	56
3881	56
3882	60
3883	56
3884	56
3885	56
3886	56
3887	56
3888	39
3889	56
3890	39
3891	56
3892	56
3893	56
3894	56
3895	56
3896	56
3897	56
3898	56
3899	56
3900	37
3901	60
3902	56
3903	60
3904	39
3905	56
3906	56
3907	56
3908	56
3909	39
3910	56
3911	56
3912	56
3913	56
3914	56
3915	56
3916	56
3917	39
3918	56
3919	56
3920	56
3921	56
3922	56
3923	56
3924	56
3925	56
3926	39
3927	56
3928	56
3929	56
3930	56
3931	56
3932	56
3933	56
3934	56
3935	56
3936	39
3937	56
3938	39
3939	56
3940	56
3941	56
3942	56
3943	39
3944	56
3945	56
3946	39
3947	56
3948	56
3949	56
3950	39
3951	56
3952	56
3953	56
3954	56
3955	56
3956	56
3957	56
3958	56
3959	56
3960	39
3961	56
3962	56
3963	56
3964	56
3965	60
3966	56
3967	56
3968	56
3969	56
3970	56
3971	39
3972	56
3973	56
3974	56
3975	56
3976	56
3977	56
3978	56
3979	56
3980	60
3981	56
3982	56
3983	56
3984	56
3985	39
3986	56
3987	56
3988	56
3989	56
3990	56
3991	56
3992	56
3993	56
3994	56
3995	56
3996	56
3997	56
3998	56
3999	56
4000	56
4001	56
4002	56
4003	56
4004	56
4005	39
4006	39
4007	56
4008	39
4009	56
4010	56
4011	56
4012	56
4013	56
4014	56
4015	56
4016	56
4017	56
4018	56
4019	39
4020	60
4021	39
4022	56
4023	56
4024	56
4025	56
4026	56
4027	60
4028	56
4029	39
4030	56
4031	56
4032	56
4033	56
4034	56
4035	56
4036	56
4037	56
4038	56
4039	56
4040	56
4041	39
4042	56
4043	56
4044	39
4045	56
4046	56
4047	56
4048	56
4049	56
4050	56
4051	56
4052	56
4053	56
4054	39
4055	39
4056	56
4057	56
4058	56
4059	56
4060	56
4061	39
4062	39
4063	56
4064	56
4065	56
4066	56
4067	39
4068	56
4069	56
4070	56
4071	56
4072	56
4073	56
4074	39
4075	39
4076	56
4077	56
4078	39
4079	56
4080	56
4081	56
4082	39
4083	56
4084	56
4085	56
4086	56
4087	56
4088	56
4089	56
4090	56
4091	56
4092	56
4093	56
4094	39
4095	56
4096	56
4097	56
4098	56
4099	56
4100	56
4101	39
4102	56
4103	56
4104	56
4105	56
4106	56
4107	56
4108	39
4109	56
4110	56
4111	56
4112	39
4113	56
4114	56
4115	56
4116	56
4117	56
4118	56
4119	56
4120	56
4121	56
4122	56
4123	56
4124	56
4125	56
4126	39
4127	56
4128	56
4129	56
4130	56
4131	56
4132	56
4133	39
4134	56
4135	56
4136	39
4137	45
4138	56
4139	56
4140	56
4141	56
4142	56
4143	56
4144	56
4145	39
4146	39
4147	56
4148	56
4149	56
4150	56
4151	56
4152	56
4153	56
4154	39
4155	56
4156	56
4157	60
4158	56
4159	56
4160	56
4161	39
4162	39
4163	56
4164	56
4165	56
4166	56
4167	60
4168	56
4169	56
4170	39
4171	56
4172	56
4173	56
4174	56
4175	56
4176	56
4177	56
4178	56
4179	56
4180	56
4181	56
4182	39
4183	56
4184	56
4185	56
4186	56
4187	37
4188	60
4189	56
4190	60
4191	56
4192	39
4193	56
4194	56
4195	56
4196	56
4197	56
4198	56
4199	56
4200	56
4201	56
4202	56
4203	56
4204	60
4205	56
4206	56
4207	56
4208	39
4209	56
4210	56
4211	56
4212	39
4213	39
4214	56
4215	39
4216	56
4217	60
4218	56
4219	56
4220	56
4221	56
4222	39
4223	39
4224	56
4225	56
4226	56
4227	39
4228	56
4229	56
4230	56
4231	56
4232	56
4233	56
4234	56
4235	56
4236	56
4237	56
4238	60
4239	39
4240	56
4241	39
4242	56
4243	56
4244	56
4245	56
4246	56
4247	56
4248	56
4249	56
4250	56
4251	56
4252	56
4253	56
4254	39
4255	56
4256	56
4257	56
4258	39
4259	39
4260	60
4261	56
4262	56
4263	39
4264	39
4265	56
4266	56
4267	56
4268	39
4269	56
4270	56
4271	56
4272	56
4273	56
4274	56
4275	56
4276	56
4277	56
4278	56
4279	56
4280	56
4281	39
4282	56
4283	56
4284	60
4285	56
4286	56
4287	56
4288	56
4289	56
4290	56
4291	39
4292	56
4293	56
4294	56
4295	56
4296	56
4297	56
4298	56
4299	56
4300	56
4301	39
4302	39
4303	56
4304	56
4305	56
4306	56
4307	56
4308	56
4309	56
4310	56
4311	39
4312	56
4313	60
4314	56
4315	39
4316	39
4317	39
4318	56
4319	56
4320	56
4321	56
4322	56
4323	56
4324	39
4325	56
4326	56
4327	56
4328	39
4329	39
4330	56
4331	56
4332	56
4333	56
4334	56
4335	56
4336	56
4337	56
4338	56
4339	39
4340	56
4341	56
4342	56
4343	56
4344	56
4345	56
4346	56
4347	56
4348	56
4349	56
4350	56
4351	39
4352	56
4353	56
4354	56
4355	56
4356	56
4357	56
4358	39
4359	56
4360	60
4361	56
4362	56
4363	39
4364	56
4365	56
4366	56
4367	39
4368	56
4369	56
4370	56
4371	56
4372	56
4373	56
4374	56
4375	56
4376	56
4377	56
4378	56
4379	56
4380	56
4381	56
4382	39
4383	56
4384	56
4385	56
4386	56
4387	56
4388	56
4389	56
4390	56
4391	56
4392	39
4393	56
4394	56
4395	56
4396	56
4397	56
4398	60
4399	56
4400	56
4401	56
4402	39
4403	56
4404	56
4405	56
4406	56
4407	56
4408	56
4409	56
4410	56
4411	56
4412	39
4413	39
4414	56
4415	56
4416	56
4417	56
4418	39
4419	56
4420	56
4421	56
4422	56
4423	56
4424	56
4425	56
4426	56
4427	56
4428	56
4429	39
4430	39
4431	56
4432	56
4433	37
4434	56
4435	56
4436	39
4437	56
4438	39
4439	56
4440	56
4441	56
4442	56
4443	56
4444	56
4445	39
4446	56
4447	56
4448	56
4449	56
4450	56
4451	56
4452	56
4453	56
4454	56
4455	56
4456	56
4457	56
4458	39
4459	56
4460	56
4461	56
4462	56
4463	56
4464	39
4465	56
4466	56
4467	56
4468	56
4469	56
4470	56
4471	56
4472	39
4473	56
4474	56
4475	56
4476	56
4477	56
4478	56
4479	56
4480	39
4481	56
4482	56
4483	39
4484	56
4485	60
4486	37
4487	56
4488	56
4489	56
4490	56
4491	56
4492	56
4493	56
4494	56
4495	56
4496	56
4497	60
4498	56
4499	39
4500	39
4501	56
4502	56
4503	39
4504	56
4505	39
4506	37
4507	56
4508	56
4509	56
4510	56
4511	39
4512	56
4513	56
4514	39
4515	56
4516	56
4517	39
4518	56
4519	56
4520	60
4521	56
4522	56
4523	56
4524	56
4525	60
4526	39
4527	56
4528	56
4529	56
4530	56
4531	56
4532	56
4533	56
4534	56
4535	39
4536	56
4537	56
4538	39
4539	56
4540	56
4541	56
4542	39
4543	56
4544	56
