user	hotel
2998	59
2999	56
3000	3
3001	13
3002	64
3003	37
3004	2
3005	6
3006	56
3007	7
3008	39
3009	56
3010	56
3011	59
3012	56
3013	56
3014	39
3015	56
3016	56
3017	37
3018	10
3019	39
3020	17
3021	59
3022	56
3023	56
3024	56
3025	4
3026	17
3027	56
3028	56
3029	37
3030	64
3031	57
3032	58
3033	37
3034	2
3035	61
3036	64
3037	11
3038	60
3039	56
3040	37
3041	56
3042	17
3043	3
3044	59
3045	37
3046	56
3047	55
3048	37
3049	56
3050	39
3051	63
3052	56
3053	17
3054	56
3055	10
3056	45
3057	56
3058	12
3059	45
3060	43
3061	39
3062	37
3063	39
3064	37
3065	18
3066	60
3067	57
3068	56
3069	2
3070	17
3071	65
3072	2
3073	6
3074	6
3075	45
3076	14
3077	56
3078	52
3079	56
3080	56
3081	3
3082	39
3083	56
3084	56
3085	59
3086	2
3087	27
3088	17
3089	43
3090	48
3091	59
3092	56
3093	49
3094	59
3095	56
3096	3
3097	57
3098	56
3099	39
3100	17
3101	56
3102	43
3103	2
3104	56
3105	56
3106	2
3107	60
3108	3
3109	60
3110	59
3111	60
3112	45
3113	56
3114	56
3115	56
3116	17
3117	13
3118	56
3119	15
3120	53
3121	48
3122	13
3123	2
3124	56
3125	56
3126	39
3127	49
3128	29
3129	64
3130	37
3131	56
3132	38
3133	56
3134	2
3135	39
3136	45
3137	39
3138	56
3139	3
3140	37
3141	59
3142	43
3143	37
3144	6
3145	13
3146	53
3147	39
3148	41
3149	6
3150	15
3151	17
3152	37
3153	2
3154	60
3155	17
3156	53
3157	60
3158	56
3159	56
3160	43
3161	56
3162	66
3163	6
3164	56
3165	56
3166	56
3167	17
3168	56
3169	60
3170	27
3171	56
3172	49
3173	56
3174	17
3175	37
3176	37
3177	56
3178	49
3179	56
3180	37
3181	59
3182	56
3183	56
3184	56
3185	56
3186	45
3187	56
3188	17
3189	39
3190	56
3191	56
3192	20
3193	6
3194	56
3195	38
3196	19
3197	56
3198	66
3199	39
3200	39
3201	56
3202	17
3203	13
3204	13
3205	56
3206	49
3207	17
3208	45
3209	56
3210	56
3211	56
3212	59
3213	3
3214	6
3215	37
3216	56
3217	56
3218	56
3219	56
3220	56
3221	2
3222	56
3223	57
3224	27
3225	56
3226	2
3227	52
3228	2
3229	39
3230	55
3231	59
3232	15
3233	2
3234	59
3235	56
3236	56
3237	13
3238	10
3239	2
3240	56
3241	37
3242	2
3243	20
3244	13
3245	3
3246	56
3247	56
3248	39
3249	39
3250	2
3251	56
3252	39
3253	19
3254	37
3255	37
3256	37
3257	56
3258	39
3259	56
3260	56
3261	56
3262	56
3263	6
3264	56
3265	60
3266	56
3267	56
3268	56
3269	38
3270	17
3271	37
3272	56
3273	56
3274	27
3275	45
3276	56
3277	56
3278	59
3279	56
3280	57
3281	37
3282	28
3283	56
3284	56
3285	56
3286	3
3287	59
3288	56
3289	56
3290	59
3291	39
3292	56
3293	59
3294	45
3295	39
3296	59
3297	7
3298	10
3299	56
3300	37
3301	59
3302	39
3303	27
3304	38
3305	37
3306	39
3307	56
3308	21
3309	56
3310	27
3311	64
3312	59
3313	37
3314	2
3315	56
3316	37
3317	2
3318	27
3319	59
3320	57
3321	56
3322	56
3323	38
3324	6
3325	56
3326	59
3327	59
3328	14
3329	59
3330	3
3331	59
3332	56
3333	21
3334	63
3335	13
3336	56
3337	37
3338	56
3339	56
3340	60
3341	17
3342	56
3343	66
3344	59
3345	56
3346	59
3347	2
3348	57
3349	6
3350	39
3351	56
3352	37
3353	38
3354	10
3355	38
3356	3
3357	59
3358	56
3359	59
3360	6
3361	56
3362	56
3363	26
3364	56
3365	56
3366	56
3367	57
3368	60
3369	56
3370	59
3371	37
3372	56
3373	45
3374	59
3375	56
3376	7
3377	56
3378	46
3379	56
3380	59
3381	60
3382	17
3383	56
3384	56
3385	61
3386	56
3387	39
3388	60
3389	21
3390	17
3391	56
3392	39
3393	17
3394	56
3395	57
3396	13
3397	38
3398	10
3399	16
3400	56
3401	56
3402	57
3403	59
3404	56
3405	6
3406	56
3407	56
3408	2
3409	27
3410	38
3411	6
3412	2
3413	39
3414	53
3415	59
3416	56
3417	19
3418	56
3419	57
3420	6
3421	60
3422	56
3423	2
3424	10
3425	6
3426	39
3427	56
3428	2
3429	2
3430	37
3431	64
3432	7
3433	43
3434	21
3435	56
3436	3
3437	56
3438	14
3439	56
3440	17
3441	55
3442	45
3443	37
3444	59
3445	59
3446	39
3447	56
3448	2
3449	17
3450	56
3451	39
3452	56
3453	6
3454	37
3455	56
3456	3
3457	65
3458	45
3459	45
3460	6
3461	9
3462	56
3463	11
3464	56
3465	4
3466	46
3467	10
3468	53
3469	59
3470	56
3471	56
3472	60
3473	56
3474	3
3475	56
3476	62
3477	33
3478	66
3479	37
3480	37
3481	56
3482	10
3483	48
3484	56
3485	56
3486	60
3487	48
3488	6
3489	45
3490	2
3491	18
3492	17
3493	56
3494	6
3495	47
3496	59
3497	39
3498	14
3499	20
3500	60
3501	17
3502	56
3503	60
3504	60
3505	56
3506	60
3507	59
3508	17
3509	56
3510	59
3511	60
3512	59
3513	19
3514	7
3515	15
3516	56
3517	3
3518	56
3519	59
3520	56
3521	56
3522	56
3523	56
3524	56
3525	56
3526	60
3527	56
3528	56
3529	59
3530	27
3531	6
3532	59
3533	56
3534	56
3535	56
3536	59
3537	60
3538	46
3539	2
3540	66
3541	39
3542	49
3543	59
3544	6
3545	48
3546	39
3547	56
3548	6
3549	56
3550	56
3551	39
3552	60
3553	55
3554	62
3555	49
3556	56
3557	37
3558	56
3559	56
3560	39
3561	56
3562	56
3563	39
3564	49
3565	60
3566	17
3567	17
3568	3
3569	13
3570	2
3571	56
3572	17
3573	66
3574	45
3575	6
3576	60
3577	57
3578	49
3579	39
3580	2
3581	2
3582	45
3583	45
3584	56
3585	39
3586	56
3587	56
3588	39
3589	56
3590	47
3591	2
3592	37
3593	3
3594	37
3595	59
3596	59
3597	17
3598	45
3599	6
3600	56
3601	56
3602	56
3603	3
3604	39
3605	63
3606	6
3607	56
3608	60
3609	60
3610	57
3611	27
3612	39
3613	56
3614	63
3615	60
3616	57
3617	13
3618	56
3619	56
3620	39
3621	39
3622	17
3623	39
3624	56
3625	39
3626	56
3627	60
3628	56
3629	49
3630	17
3631	60
3632	56
3633	56
3634	7
3635	66
3636	48
3637	56
3638	14
3639	59
3640	17
3641	53
3642	63
3643	60
3644	6
3645	56
3646	3
3647	56
3648	56
3649	6
3650	53
3651	45
3652	60
3653	3
3654	2
3655	56
3656	56
3657	6
3658	60
3659	43
3660	45
3661	37
3662	2
3663	59
3664	55
3665	14
3666	60
3667	39
3668	2
3669	56
3670	56
3671	9
3672	56
3673	39
3674	33
3675	39
3676	45
3677	64
3678	20
3679	56
3680	13
3681	39
3682	59
3683	56
3684	56
3685	37
3686	39
3687	56
3688	3
3689	56
3690	41
3691	56
3692	59
3693	63
3694	6
3695	56
3696	56
3697	59
3698	60
3699	37
3700	28
3701	39
3702	56
3703	10
3704	2
3705	56
3706	56
3707	3
3708	56
3709	2
3710	64
3711	10
3712	56
3713	29
3714	2
3715	43
3716	66
3717	55
3718	55
3719	39
3720	2
3721	37
3722	56
3723	66
3724	6
3725	4
3726	56
3727	59
3728	39
3729	39
3730	43
3731	56
3732	56
3733	17
3734	56
3735	12
3736	56
3737	8
3738	60
3739	24
3740	56
3741	13
3742	27
3743	55
3744	62
3745	37
3746	6
3747	3
3748	59
3749	56
3750	59
3751	57
3752	38
3753	2
3754	60
3755	13
3756	13
3757	15
3758	39
3759	48
3760	56
3761	48
3762	56
3763	39
3764	48
3765	39
3766	37
3767	56
3768	56
3769	47
3770	56
3771	56
3772	17
3773	60
3774	17
3775	37
3776	45
3777	56
3778	56
3779	8
3780	56
3781	10
3782	56
3783	10
3784	59
3785	17
3786	37
3787	27
3788	6
3789	56
3790	55
3791	57
3792	59
3793	56
3794	56
3795	56
3796	56
3797	55
3798	17
3799	2
3800	14
3801	56
3802	43
3803	11
3804	56
3805	14
3806	49
3807	37
3808	60
3809	17
3810	8
3811	54
3812	56
3813	56
3814	66
3815	3
3816	60
3817	56
3818	56
3819	13
3820	60
3821	56
3822	60
3823	27
3824	6
3825	56
3826	56
3827	56
3828	56
3829	39
3830	57
3831	37
3832	59
3833	13
3834	56
3835	56
3836	60
3837	13
3838	39
3839	10
3840	56
3841	13
3842	37
3843	41
3844	56
3845	56
3846	56
3847	49
3848	56
3849	56
3850	56
3851	59
3852	2
3853	56
3854	56
3855	10
3856	37
3857	56
3858	56
3859	57
3860	14
3861	7
3862	56
3863	37
3864	56
3865	56
3866	56
3867	2
3868	17
3869	6
3870	3
3871	63
3872	60
3873	17
3874	59
3875	37
3876	13
3877	15
3878	56
3879	39
3880	56
3881	24
3882	39
3883	39
3884	6
3885	3
3886	2
3887	56
3888	57
3889	39
3890	60
3891	9
3892	39
3893	60
3894	39
3895	18
3896	57
3897	39
3898	39
3899	56
3900	59
3901	60
3902	56
3903	13
3904	66
3905	2
3906	39
3907	12
3908	56
3909	17
3910	10
3911	45
3912	4
3913	39
3914	56
3915	39
3916	57
3917	39
3918	63
3919	56
3920	48
3921	56
3922	56
3923	37
3924	10
3925	56
3926	59
3927	39
3928	59
3929	60
3930	56
3931	56
3932	56
3933	40
3934	2
3935	57
3936	38
3937	60
3938	43
3939	59
3940	56
3941	10
3942	56
3943	17
3944	59
3945	56
3946	17
3947	60
3948	56
3949	39
3950	17
3951	41
3952	56
3953	56
3954	59
3955	14
3956	59
3957	37
3958	3
3959	56
3960	37
3961	56
3962	56
3963	6
3964	7
3965	17
3966	56
3967	45
3968	45
3969	56
3970	56
3971	2
3972	56
3973	66
3974	56
3975	56
3976	64
3977	56
3978	16
3979	37
3980	38
3981	16
3982	39
3983	56
3984	48
3985	59
3986	37
3987	37
3988	39
3989	60
3990	6
3991	39
3992	48
3993	19
3994	56
3995	33
3996	56
3997	59
3998	56
3999	24
4000	49
4001	56
4002	27
4003	39
4004	56
4005	27
4006	64
4007	56
4008	60
4009	37
4010	45
4011	56
4012	2
4013	45
4014	13
4015	27
4016	56
4017	60
4018	56
4019	17
4020	37
4021	45
4022	6
4023	56
4024	57
4025	56
4026	56
4027	60
4028	56
4029	55
4030	20
4031	14
4032	56
4033	56
4034	60
4035	21
4036	56
4037	39
4038	39
4039	48
4040	56
4041	45
4042	24
4043	39
4044	60
4045	56
4046	19
4047	56
4048	18
4049	56
4050	39
4051	52
4052	56
4053	2
4054	59
4055	17
4056	56
4057	56
4058	56
4059	57
4060	56
4061	43
4062	15
4063	45
4064	14
4065	56
4066	59
4067	59
4068	17
4069	63
4070	59
4071	56
4072	56
4073	56
4074	39
4075	43
4076	56
4077	56
4078	17
4079	39
4080	3
4081	2
4082	54
4083	39
4084	56
4085	3
4086	39
4087	56
4088	56
4089	39
4090	39
4091	56
4092	56
4093	57
4094	6
4095	37
4096	39
4097	56
4098	56
4099	64
4100	45
4101	39
4102	56
4103	56
4104	56
4105	37
4106	39
4107	56
4108	15
4109	33
4110	55
4111	6
4112	17
4113	6
4114	56
4115	39
4116	56
4117	13
4118	56
4119	60
4120	3
4121	56
4122	56
4123	56
4124	57
4125	20
4126	39
4127	56
4128	39
4129	28
4130	57
4131	56
4132	56
4133	14
4134	13
4135	56
4136	59
4137	66
4138	59
4139	56
4140	3
4141	64
4142	13
4143	56
4144	56
4145	59
4146	3
4147	56
4148	56
4149	56
4150	56
4151	39
4152	53
4153	56
4154	64
4155	37
4156	14
4157	59
4158	56
4159	14
4160	56
4161	60
4162	17
4163	37
4164	10
4165	56
4166	6
4167	17
4168	48
4169	3
4170	37
4171	45
4172	6
4173	6
4174	57
4175	56
4176	56
4177	56
4178	56
4179	56
4180	56
4181	45
4182	37
4183	56
4184	56
4185	57
4186	6
4187	41
4188	43
4189	56
4190	49
4191	6
4192	59
4193	56
4194	18
4195	39
4196	52
4197	39
4198	34
4199	56
4200	56
4201	62
4202	56
4203	56
4204	43
4205	34
4206	56
4207	60
4208	60
4209	66
4210	10
4211	10
4212	59
4213	62
4214	2
4215	59
4216	56
4217	3
4218	56
4219	56
4220	56
4221	27
4222	39
4223	13
4224	56
4225	57
4226	45
4227	3
4228	3
4229	13
4230	56
4231	3
4232	56
4233	6
4234	56
4235	56
4236	39
4237	59
4238	60
4239	45
4240	56
4241	46
4242	46
4243	2
4244	56
4245	56
4246	6
4247	39
4248	56
4249	41
4250	56
4251	20
4252	10
4253	56
4254	46
4255	37
4256	46
4257	26
4258	37
4259	37
4260	37
4261	65
4262	37
4263	17
4264	39
4265	56
4266	4
4267	56
4268	26
4269	56
4270	55
4271	33
4272	37
4273	45
4274	56
4275	39
4276	56
4277	56
4278	56
4279	13
4280	56
4281	39
4282	57
4283	56
4284	63
4285	39
4286	57
4287	59
4288	56
4289	57
4290	56
4291	39
4292	2
4293	56
4294	48
4295	6
4296	56
4297	56
4298	56
4299	45
4300	9
4301	41
4302	59
4303	37
4304	37
4305	20
4306	64
4307	39
4308	56
4309	56
4310	6
4311	6
4312	14
4313	43
4314	2
4315	39
4316	60
4317	17
4318	3
4319	59
4320	2
4321	52
4322	57
4323	45
4324	43
4325	56
4326	56
4327	39
4328	60
4329	39
4330	56
4331	59
4332	2
4333	11
4334	56
4335	2
4336	59
4337	47
4338	17
4339	17
4340	57
4341	56
4342	33
4343	56
4344	37
4345	56
4346	60
4347	3
4348	56
4349	56
4350	27
4351	49
4352	56
4353	2
4354	48
4355	56
4356	48
4357	56
4358	60
4359	60
4360	3
4361	29
4362	8
4363	17
4364	56
4365	18
4366	56
4367	60
4368	56
4369	39
4370	56
4371	39
4372	39
4373	2
4374	14
4375	56
4376	15
4377	56
4378	13
4379	45
4380	56
4381	65
4382	39
4383	37
4384	18
4385	56
4386	56
4387	56
4388	3
4389	56
4390	56
4391	56
4392	17
4393	55
4394	39
4395	56
4396	56
4397	17
4398	60
4399	56
4400	56
4401	45
4402	17
4403	59
4404	2
4405	2
4406	6
4407	56
4408	6
4409	56
4410	24
4411	2
4412	17
4413	60
4414	6
4415	56
4416	56
4417	56
4418	59
4419	60
4420	56
4421	56
4422	17
4423	56
4424	39
4425	4
4426	56
4427	56
4428	56
4429	59
4430	37
4431	2
4432	2
4433	49
4434	56
4435	56
4436	17
4437	56
4438	59
4439	56
4440	14
4441	56
4442	27
4443	59
4444	56
4445	66
4446	53
4447	60
4448	56
4449	2
4450	56
4451	59
4452	10
4453	39
4454	20
4455	59
4456	26
4457	62
4458	59
4459	56
4460	59
4461	39
4462	19
4463	3
4464	39
4465	39
4466	56
4467	56
4468	56
4469	2
4470	56
4471	14
4472	43
4473	62
4474	39
4475	56
4476	56
4477	6
4478	20
4479	56
4480	17
4481	56
4482	10
4483	37
4484	39
4485	60
4486	3
4487	56
4488	56
4489	56
4490	56
4491	2
4492	56
4493	6
4494	14
4495	39
4496	57
4497	17
4498	56
4499	64
4500	17
4501	56
4502	60
4503	34
4504	48
4505	17
4506	41
4507	3
4508	56
4509	45
4510	3
4511	2
4512	56
4513	19
4514	37
4515	56
4516	56
4517	26
4518	56
4519	55
4520	60
4521	37
4522	56
4523	56
4524	56
4525	59
4526	3
4527	56
4528	56
4529	8
4530	56
4531	13
4532	16
4533	13
4534	56
4535	39
4536	43
4537	10
4538	39
4539	56
4540	45
4541	56
4542	7
4543	18
4544	2
